,data_collection_time,symbol,expiry,strike,kind,und_price,bid_price,ask_price,mid_price,last_price,volume,ib_bid_delta
466,2021-06-25 11:54:47.015815,AMC,2021-07-23,50.0,P,54.29100036621094,9.25,9.45,9.35,9.5,68.0,-0.3356855298861731
467,2021-06-25 11:54:47.015815,AMC,2021-07-23,51.0,P,54.29100036621094,9.85,10.05,9.95,,,-0.3488400361044053
468,2021-06-25 11:54:47.016815,AMC,2021-07-23,52.0,P,54.29100036621094,10.45,10.65,10.55,10.7,15.0,-0.3619217804766074
469,2021-06-25 11:54:47.017816,AMC,2021-07-23,53.0,P,54.29100036621094,11.1,11.3,11.2,11.36,16.0,-0.3745485364994949
470,2021-06-25 11:54:47.017816,AMC,2021-07-23,54.0,P,54.29100036621094,11.7,11.95,11.825,12.03,76.0,-0.3874362951981171
471,2021-06-25 11:54:47.017816,AMC,2021-07-23,55.0,P,54.29100036621094,12.35,12.6,12.475,12.75,34.0,-0.39977710144598744
472,2021-06-25 11:54:47.017816,AMC,2021-07-23,56.0,P,54.29100036621094,13.05,13.3,13.175,13.25,40.0,-0.4115782492743831
473,2021-06-25 11:54:47.018866,AMC,2021-07-23,57.0,P,54.29100036621094,13.7,14.0,13.85,,,-0.4238725907249956
474,2021-06-25 11:54:47.019810,AMC,2021-07-23,57.5,P,54.29100036621094,14.05,14.35,14.2,,1.0,-0.4297051730284005
475,2021-06-25 11:54:47.019810,AMC,2021-07-23,58.0,P,54.29100036621094,14.4,14.7,14.55,,2.0,-0.4355119501899092
476,2021-06-25 11:54:47.020810,AMC,2021-07-23,58.5,P,54.29100036621094,14.75,15.05,14.9,,,-0.4412934227915167
477,2021-06-25 11:54:47.020810,AMC,2021-07-23,59.0,P,54.29100036621094,15.1,15.4,15.25,,1.0,-0.44705004421797406
478,2021-06-25 11:54:47.020810,AMC,2021-07-23,59.5,P,54.29100036621094,15.45,15.75,15.6,15.45,1.0,-0.45278231794989143
479,2021-06-25 11:54:47.020810,AMC,2021-07-23,60.0,P,54.29100036621094,15.8,16.1,15.950000000000001,16.3,21.0,-0.45849076045325116
480,2021-06-25 11:54:47.021810,AMC,2021-07-23,60.5,P,54.29100036621094,16.15,16.5,16.325,,,-0.4634085236036063
481,2021-06-25 11:54:47.021810,AMC,2021-07-23,61.0,P,54.29100036621094,16.5,16.85,16.675,,,-0.4689609122433624
482,2021-06-25 11:54:47.021810,AMC,2021-07-23,61.5,P,54.29100036621094,16.85,17.2,17.025,,,-0.4745992772427562
483,2021-06-25 11:54:47.021810,AMC,2021-07-23,62.0,P,54.29100036621094,17.25,17.5,17.375,,,-0.48024764501039974
484,2021-06-25 11:54:47.021810,AMC,2021-07-23,62.5,P,54.29100036621094,17.6,17.95,17.775,,,-0.4859059136277159
485,2021-06-25 11:54:47.022810,AMC,2021-07-23,63.0,P,54.29209899902344,17.95,18.3,18.125,,,-0.492458827630215
486,2021-06-25 11:54:47.023809,AMC,2021-07-23,63.5,P,54.29209899902344,18.35,18.65,18.5,,,-0.49725183713332605
487,2021-06-25 11:54:47.023809,AMC,2021-07-23,64.0,P,54.29209899902344,18.7,19.05,18.875,,,-0.5038709125614574
488,2021-06-25 11:54:47.023809,AMC,2021-07-23,64.5,P,54.29209899902344,19.05,19.5,19.275,,,-0.5076853628381774
489,2021-06-25 11:54:47.024816,AMC,2021-07-23,65.0,P,54.29209899902344,19.45,19.85,19.65,19.65,1.0,-0.5123990422830447
490,2021-06-25 11:54:47.024816,AMC,2021-07-23,65.5,P,54.29209899902344,19.8,20.25,20.025,,,-0.5170810712241006
491,2021-06-25 11:54:47.024816,AMC,2021-07-23,66.0,P,54.29209899902344,20.15,20.65,20.4,,,-0.523749104557459
492,2021-06-25 11:54:47.025815,AMC,2021-07-23,66.5,P,54.29209899902344,20.55,21.0,20.775,,,-0.5284052291229114
493,2021-06-25 11:54:47.025815,AMC,2021-07-23,67.0,P,54.29209899902344,21.0,21.45,21.225,,,-0.5330308355389272
494,2021-06-25 11:54:47.026812,AMC,2021-07-23,67.5,P,54.29209899902344,21.4,21.8,21.6,,,-0.5376266764257787
495,2021-06-25 11:54:47.026812,AMC,2021-07-23,68.0,P,54.29209899902344,21.75,22.2,21.975,,,-0.5421932937149747
496,2021-06-25 11:54:47.027819,AMC,2021-07-23,68.5,P,54.29209899902344,22.1,22.6,22.35,,,-0.54764397023541
497,2021-06-25 11:54:47.027819,AMC,2021-07-23,69.0,P,54.29209899902344,22.6,23.0,22.8,,,-0.5499461819776406
498,2021-06-25 11:54:47.028815,AMC,2021-07-23,69.5,P,54.29209899902344,22.9,23.4,23.15,,,-0.5567141573650267
499,2021-06-25 11:54:47.028815,AMC,2021-07-23,70.0,P,54.29209899902344,23.35,23.75,23.55,,,-0.5600818337439353
500,2021-06-25 11:54:47.028815,AMC,2021-07-23,71.0,P,54.29209899902344,24.1,24.55,24.325000000000003,,,-0.5702765444048596
501,2021-06-25 11:54:47.028815,AMC,2021-07-23,72.0,P,54.29209899902344,24.95,25.35,25.15,,,-0.5792903842050147
502,2021-06-25 11:54:47.028815,AMC,2021-07-23,73.0,P,54.29209899902344,25.65,26.2,25.924999999999997,,,-0.5895581519772926
503,2021-06-25 11:54:47.028815,AMC,2021-07-23,74.0,P,54.29209899902344,26.55,27.0,26.775,,,-0.5972538999703768
504,2021-06-25 11:54:47.028815,AMC,2021-07-23,75.0,P,54.29209899902344,27.3,27.9,27.6,,,-0.6062046534703215
505,2021-06-25 11:54:47.028815,AMC,2021-07-23,76.0,P,54.29209899902344,28.3,28.7,28.5,,,-0.6096852359183317
506,2021-06-25 11:54:47.028815,AMC,2021-07-23,77.0,P,54.29209899902344,29.0,29.55,29.275,,,-0.6212407127414672
507,2021-06-25 11:54:47.028815,AMC,2021-07-23,78.0,P,54.29209899902344,29.9,30.4,30.15,,,-0.6269167792027246
508,2021-06-25 11:54:47.029818,AMC,2021-07-23,79.0,P,54.29209899902344,30.75,31.25,31.0,,,-0.6342785504364701
509,2021-06-25 11:54:47.029818,AMC,2021-07-23,80.0,P,54.29209899902344,31.7,32.1,31.9,,,-0.640151278136619
510,2021-06-25 11:54:47.030815,AMC,2021-07-23,81.0,P,54.29209899902344,32.5,33.0,32.75,,,-0.6474578117022678
511,2021-06-25 11:54:47.030815,AMC,2021-07-23,82.0,P,54.29209899902344,33.35,33.85,33.6,,,-0.6547531646617736
512,2021-06-25 11:54:47.030815,AMC,2021-07-23,83.0,P,54.29209899902344,34.2,34.75,34.475,,,-0.6620374226949436
513,2021-06-25 11:54:47.030815,AMC,2021-07-23,84.0,P,54.29209899902344,35.0,35.65,35.325,,,-0.6709094692344033
514,2021-06-25 11:54:47.030815,AMC,2021-07-23,85.0,P,54.29209899902344,36.0,36.5,36.25,,,-0.6733475720404991
515,2021-06-25 11:54:47.030815,AMC,2021-07-23,86.0,P,54.29209899902344,36.75,37.4,37.075,,,-0.6838270396718953
516,2021-06-25 11:54:47.030815,AMC,2021-07-23,87.0,P,54.29209899902344,37.6,38.25,37.925,,,-0.691069984345216
517,2021-06-25 11:54:47.030815,AMC,2021-07-23,88.0,P,54.29209899902344,38.55,39.2,38.875,,,-0.6945457089056273
518,2021-06-25 11:54:47.030815,AMC,2021-07-23,89.0,P,54.29209899902344,39.45,40.1,39.775000000000006,,,-0.6999287665215463
519,2021-06-25 11:54:47.030815,AMC,2021-07-23,90.0,P,54.29209899902344,40.4,40.9,40.65,,,-0.7053839460812026
520,2021-06-25 11:54:47.030815,AMC,2021-07-23,91.0,P,54.29209899902344,41.3,41.85,41.575,,,-0.7108238091699896
521,2021-06-25 11:54:47.030815,AMC,2021-07-23,92.0,P,54.29209899902344,42.1,42.8,42.45,,,-0.7180411090042844
522,2021-06-25 11:54:47.031815,AMC,2021-07-23,93.0,P,54.29209899902344,43.2,43.7,43.45,,,-0.7180639464716669
523,2021-06-25 11:54:47.031815,AMC,2021-07-23,94.0,P,54.29209899902344,44.05,44.6,44.325,,,-0.7234136816651847
524,2021-06-25 11:54:47.031815,AMC,2021-07-23,95.0,P,54.29209899902344,44.95,45.55,45.25,,,-0.7287500255272592
525,2021-06-25 11:54:47.031815,AMC,2021-07-23,96.0,P,54.29209899902344,45.85,46.5,46.175,,,-0.7340735629323019
526,2021-06-25 11:54:47.031815,AMC,2021-07-23,100.0,P,54.29209899902344,49.3,50.15,49.724999999999994,,,-0.7571891234797896
527,2021-06-25 11:54:47.035838,AMC,2021-07-23,105.0,P,54.29209899902344,54.05,54.9,54.474999999999994,54.75,3.0,-0.7769998159795668
528,2021-06-25 11:54:47.035838,AMC,2021-07-23,110.0,P,54.29209899902344,58.75,59.65,59.2,,,-0.7971773412370934
529,2021-06-25 11:54:47.036816,AMC,2021-07-23,115.0,P,54.29209899902344,63.5,64.4,63.95,,,-0.8148771583760254
530,2021-06-25 11:54:47.036816,AMC,2021-07-23,120.0,P,54.287200927734375,68.3,69.25,68.775,,,-0.8274183311211701
531,2021-06-25 11:54:47.036816,AMC,2021-07-23,125.0,P,54.287200927734375,73.25,74.1,73.675,,,-0.830956676889145
532,2021-06-25 11:54:47.036816,AMC,2021-07-23,130.0,P,54.287200927734375,78.25,78.9,78.575,,,-0.8341483622285406
533,2021-06-25 11:54:47.036816,AMC,2021-07-23,135.0,P,54.287200927734375,82.8,83.85,83.32499999999999,,,-0.857875261688231
534,2021-06-25 11:54:47.036816,AMC,2021-07-23,140.0,P,54.287200927734375,87.8,88.7,88.25,,,-0.8597307659108337
535,2021-06-25 11:54:47.036816,AMC,2021-07-23,145.0,P,54.287200927734375,92.55,93.6,93.07499999999999,,,-0.871342589139719
536,2021-06-25 11:54:47.036816,AMC,2021-07-30,5.0,P,54.287200927734375,-1.0,0.02,-0.49,0.02,7.0,
537,2021-06-25 11:54:47.036816,AMC,2021-07-30,10.0,P,54.287200927734375,0.12,0.15,0.135,0.13,17.0,-0.0061807823290520305
538,2021-06-25 11:54:47.036816,AMC,2021-07-30,15.0,P,54.287200927734375,0.29,0.31,0.3,0.29,36.0,-0.0151214747423226
539,2021-06-25 11:54:47.036816,AMC,2021-07-30,20.0,P,54.287200927734375,0.56,0.62,0.5900000000000001,0.56,26.0,-0.030456084373196163
540,2021-06-25 11:54:47.036816,AMC,2021-07-30,22.0,P,54.287200927734375,0.71,0.79,0.75,,,-0.039274131085670745
541,2021-06-25 11:54:47.036816,AMC,2021-07-30,23.0,P,54.287200927734375,0.81,0.9,0.855,,,-0.04440028162454618
542,2021-06-25 11:54:47.036816,AMC,2021-07-30,24.0,P,54.287200927734375,0.93,1.0,0.9650000000000001,0.98,5.0,-0.05039308549069807
543,2021-06-25 11:54:47.036816,AMC,2021-07-30,25.0,P,54.287200927734375,1.06,1.14,1.1,1.07,26.0,-0.05681020545854129
544,2021-06-25 11:54:47.036816,AMC,2021-07-30,26.0,P,54.287200927734375,1.19,1.29,1.24,1.24,65.0,-0.063608012453534
545,2021-06-25 11:54:47.036816,AMC,2021-07-30,27.0,P,54.287200927734375,1.37,1.45,1.4100000000000001,1.34,1.0,-0.07147671381981348
546,2021-06-25 11:54:47.036816,AMC,2021-07-30,28.0,P,54.287200927734375,1.55,1.63,1.5899999999999999,,2.0,-0.07929330335113706
547,2021-06-25 11:54:47.036816,AMC,2021-07-30,29.0,P,54.287200927734375,1.75,1.83,1.79,1.77,1.0,-0.08794750012994197
548,2021-06-25 11:54:47.036816,AMC,2021-07-30,30.0,P,54.287200927734375,1.96,2.01,1.9849999999999999,2.05,51.0,-0.0970055515149509
549,2021-06-25 11:54:47.036816,AMC,2021-07-30,31.0,P,54.287200927734375,2.2,2.3,2.25,2.25,17.0,-0.10642579202906913
550,2021-06-25 11:54:47.037830,AMC,2021-07-30,32.0,P,54.287200927734375,2.45,2.57,2.51,2.5,5.0,-0.11654503234864512
551,2021-06-25 11:54:47.037830,AMC,2021-07-30,33.0,P,54.287200927734375,2.73,2.86,2.795,,,-0.1270535107704208
552,2021-06-25 11:54:47.037830,AMC,2021-07-30,34.0,P,54.287200927734375,3.0,3.2,3.1,3.2,3.0,-0.13796618537267227
553,2021-06-25 11:54:47.037830,AMC,2021-07-30,35.0,P,54.287200927734375,3.35,3.5,3.425,3.5,45.0,-0.14881807148788842
554,2021-06-25 11:54:47.037830,AMC,2021-07-30,36.0,P,54.287200927734375,3.75,3.9,3.825,3.8,5.0,-0.16105334338958943
555,2021-06-25 11:54:47.037830,AMC,2021-07-30,37.0,P,54.287200927734375,4.1,4.3,4.199999999999999,,,-0.17257661085241335
556,2021-06-25 11:54:47.044819,AMC,2021-07-30,38.0,P,54.287200927734375,4.5,4.7,4.6,4.43,5.0,-0.18453743677075793
557,2021-06-25 11:54:47.044819,AMC,2021-07-30,39.0,P,54.287200927734375,4.95,5.15,5.050000000000001,5.0,12.0,-0.19687299345651113
558,2021-06-25 11:54:47.044819,AMC,2021-07-30,40.0,P,54.287200927734375,5.4,5.6,5.5,5.4,46.0,-0.20913428667425404
559,2021-06-25 11:54:47.044819,AMC,2021-07-30,41.0,P,54.287200927734375,5.85,6.05,5.949999999999999,6.1,12.0,-0.22132465018506559
560,2021-06-25 11:54:47.044819,AMC,2021-07-30,42.0,P,54.287200927734375,6.35,6.55,6.449999999999999,,4.0,-0.23363353459672653
561,2021-06-25 11:54:47.044819,AMC,2021-07-30,43.0,P,54.287200927734375,6.85,7.1,6.975,,9.0,-0.24576714040554726
562,2021-06-25 11:54:47.044819,AMC,2021-07-30,43.5,P,54.287200927734375,7.1,7.35,7.225,,5.0,-0.2518228600633342
563,2021-06-25 11:54:47.044819,AMC,2021-07-30,44.0,P,54.287200927734375,7.35,7.6,7.475,,2.0,-0.2579414317482469
564,2021-06-25 11:54:47.044819,AMC,2021-07-30,44.5,P,54.287200927734375,7.65,7.9,7.775,,,-0.2639740830004078
565,2021-06-25 11:54:47.044819,AMC,2021-07-30,45.0,P,54.287200927734375,7.9,8.2,8.05,8.05,35.0,-0.27001043152548093
566,2021-06-25 11:54:47.044819,AMC,2021-07-30,45.5,P,54.287200927734375,8.2,8.45,8.325,,,-0.2760212688121463
567,2021-06-25 11:54:47.044819,AMC,2021-07-30,46.0,P,54.287200927734375,8.5,8.75,8.625,8.5,24.0,-0.2819788366313507
568,2021-06-25 11:54:47.045815,AMC,2021-07-30,46.5,P,54.287200927734375,8.75,9.05,8.9,,10.0,-0.28788354596071336
569,2021-06-25 11:54:47.045815,AMC,2021-07-30,47.0,P,54.287200927734375,9.05,9.35,9.2,,4.0,-0.29385108553081163
570,2021-06-25 11:54:47.045815,AMC,2021-07-30,47.5,P,54.287200927734375,9.35,9.65,9.5,,,-0.29954047513347215
571,2021-06-25 11:54:47.045815,AMC,2021-07-30,48.0,P,54.287200927734375,9.65,9.95,9.8,9.91,6.0,-0.3052913409891411
572,2021-06-25 11:54:47.045815,AMC,2021-07-30,48.5,P,54.287200927734375,10.0,10.25,10.125,10.05,3.0,-0.3110262532471306
573,2021-06-25 11:54:47.045815,AMC,2021-07-30,49.0,P,54.287200927734375,10.3,10.55,10.425,10.23,1.0,-0.31675469606214024
574,2021-06-25 11:54:47.045815,AMC,2021-07-30,49.5,P,54.287200927734375,10.6,10.85,10.725,,,-0.32247676581358636
575,2021-06-25 11:54:47.045815,AMC,2021-07-30,50.0,P,54.287200927734375,10.9,11.2,11.05,11.1,32.0,-0.32802104244146324
576,2021-06-25 11:54:47.045815,AMC,2021-07-30,50.5,P,54.270999908447266,,,,,,
577,2021-06-25 11:54:47.045815,AMC,2021-07-30,51.0,P,54.270999908447266,,,,,,
578,2021-06-25 11:54:47.045815,AMC,2021-07-30,51.5,P,54.270999908447266,,,,,,
579,2021-06-25 11:54:47.045815,AMC,2021-07-30,52.0,P,54.270999908447266,,,,,,
580,2021-06-25 11:54:47.045815,AMC,2021-07-30,52.5,P,54.270999908447266,,,,,,
581,2021-06-25 11:54:47.046815,AMC,2021-07-30,53.0,P,54.270999908447266,,,,,,
582,2021-06-25 11:54:47.046815,AMC,2021-07-30,53.5,P,54.270999908447266,,,,,,
583,2021-06-25 11:54:47.046815,AMC,2021-07-30,54.0,P,54.270999908447266,,,,,,
584,2021-06-25 11:54:47.046815,AMC,2021-07-30,54.5,P,54.270999908447266,,,,,,
585,2021-06-25 11:54:47.046815,AMC,2021-07-30,55.0,P,54.270999908447266,,,,,,
586,2021-06-25 11:54:47.046815,AMC,2021-07-30,56.0,P,54.270999908447266,,,,,,
587,2021-06-25 11:54:47.046815,AMC,2021-07-30,57.0,P,54.270999908447266,,,,,,
588,2021-06-25 11:54:47.046815,AMC,2021-07-30,58.0,P,54.270999908447266,,,,,,
589,2021-06-25 11:54:47.046815,AMC,2021-07-30,59.0,P,54.270999908447266,,,,,,
590,2021-06-25 11:54:47.046815,AMC,2021-07-30,60.0,P,54.270999908447266,,,,,,
591,2021-06-25 11:54:47.046815,AMC,2021-07-30,61.0,P,54.270999908447266,,,,,,
592,2021-06-25 11:54:47.046815,AMC,2021-07-30,62.0,P,54.270999908447266,,,,,,
593,2021-06-25 11:54:47.046815,AMC,2021-07-30,63.0,P,54.270999908447266,,,,,,
594,2021-06-25 11:54:47.046815,AMC,2021-07-30,64.0,P,54.270999908447266,,,,,,
595,2021-06-25 11:54:47.046815,AMC,2021-07-30,65.0,P,54.270999908447266,,,,,,
596,2021-06-25 11:54:47.047815,AMC,2021-07-30,66.0,P,54.270999908447266,,,,,,
597,2021-06-25 11:54:47.047815,AMC,2021-07-30,67.0,P,54.270999908447266,,,,,,
598,2021-06-25 11:54:47.047815,AMC,2021-07-30,68.0,P,54.270999908447266,,,,,,
599,2021-06-25 11:54:47.047815,AMC,2021-07-30,69.0,P,54.270999908447266,,,,,,
600,2021-06-25 11:54:47.047815,AMC,2021-07-30,70.0,P,54.270999908447266,,,,,,
601,2021-06-25 11:54:47.047815,AMC,2021-07-30,71.0,P,54.270999908447266,,,,,,
602,2021-06-25 11:54:47.047815,AMC,2021-07-30,72.0,P,54.270999908447266,,,,,,
603,2021-06-25 11:54:47.047815,AMC,2021-07-30,73.0,P,54.270999908447266,,,,,,
604,2021-06-25 11:54:47.047815,AMC,2021-07-30,74.0,P,54.270999908447266,,,,,,
605,2021-06-25 11:54:47.047815,AMC,2021-07-30,75.0,P,54.270999908447266,,,,,,
606,2021-06-25 11:54:47.047815,AMC,2021-07-30,76.0,P,54.270999908447266,,,,,,
607,2021-06-25 11:54:47.047815,AMC,2021-07-30,77.0,P,54.270999908447266,,,,,,
608,2021-06-25 11:54:47.047815,AMC,2021-07-30,78.0,P,54.270999908447266,,,,,,
609,2021-06-25 11:54:47.047815,AMC,2021-07-30,79.0,P,54.270999908447266,,,,,,
610,2021-06-25 11:54:47.047815,AMC,2021-07-30,80.0,P,54.270999908447266,,,,,,
611,2021-06-25 11:54:47.047815,AMC,2021-07-30,81.0,P,54.270999908447266,,,,,,
612,2021-06-25 11:54:47.047815,AMC,2021-07-30,82.0,P,54.270999908447266,,,,,,
613,2021-06-25 11:54:47.047815,AMC,2021-07-30,83.0,P,54.270999908447266,,,,,,
614,2021-06-25 11:54:47.048821,AMC,2021-07-30,84.0,P,54.270999908447266,,,,,,
615,2021-06-25 11:54:47.048821,AMC,2021-07-30,85.0,P,54.270999908447266,,,,,,
616,2021-06-25 11:54:47.048821,AMC,2021-07-30,86.0,P,54.270999908447266,,,,,,
617,2021-06-25 11:54:47.048821,AMC,2021-07-30,87.0,P,54.270999908447266,,,,,,
618,2021-06-25 11:54:47.048821,AMC,2021-07-30,88.0,P,54.270999908447266,,,,,,
619,2021-06-25 11:54:47.048821,AMC,2021-07-30,89.0,P,54.270999908447266,,,,,,
620,2021-06-25 11:54:47.048821,AMC,2021-07-30,90.0,P,54.27009963989258,41.85,42.55,42.2,,,-0.6601318134528508
621,2021-06-25 11:54:47.048821,AMC,2021-07-30,91.0,P,54.27009963989258,42.7,43.45,43.075,,,-0.6665525652604921
622,2021-06-25 11:54:47.048821,AMC,2021-07-30,92.0,P,54.27009963989258,43.55,44.3,43.925,,,-0.6729748665500758
623,2021-06-25 11:54:47.048821,AMC,2021-07-30,93.0,P,54.27009963989258,44.45,45.2,44.825,,,-0.6778506252961188
624,2021-06-25 11:54:47.048821,AMC,2021-07-30,94.0,P,54.27009963989258,45.35,46.1,45.725,,,-0.6822329675886502
625,2021-06-25 11:54:47.048821,AMC,2021-07-30,95.0,P,54.27009963989258,46.25,47.0,46.625,,1.0,-0.6886430666212243
626,2021-06-25 11:54:47.048821,AMC,2021-07-30,96.0,P,54.27009963989258,47.25,47.9,47.575,,,-0.6918794808326432
627,2021-06-25 11:54:47.048821,AMC,2021-07-30,100.0,P,54.27009963989258,50.75,51.55,51.15,,,-0.7111100432627158
628,2021-06-25 11:54:47.048821,AMC,2021-07-30,105.0,P,54.27009963989258,55.3,56.15,55.724999999999994,,,-0.7332755878565634
629,2021-06-25 11:54:47.048821,AMC,2021-07-30,110.0,P,54.27009963989258,59.9,60.85,60.375,,,-0.7546229315214144
630,2021-06-25 11:54:47.049816,AMC,2021-07-30,115.0,P,54.27009963989258,64.6,65.5,65.05,,,-0.7709101617212312
631,2021-06-25 11:54:47.049816,AMC,2021-07-30,120.0,P,54.27009963989258,69.3,70.25,69.775,,,-0.7869945803620298
632,2021-06-25 11:54:47.049816,AMC,2021-07-30,125.0,P,54.27009963989258,74.05,75.05,74.55,,,-0.8008592346052433
633,2021-06-25 11:54:47.049816,AMC,2021-08-06,5.0,P,54.27009963989258,0.02,0.07,0.045000000000000005,0.06,28.0,-0.0010502278521760506
634,2021-06-25 11:54:47.049816,AMC,2021-08-06,10.0,P,54.27009963989258,0.17,0.23,0.2,0.2,8.0,-0.007965604434198956
635,2021-06-25 11:54:47.049816,AMC,2021-08-06,15.0,P,54.27009963989258,0.41,0.5,0.45499999999999996,0.43,47.0,-0.01995948687130761
636,2021-06-25 11:54:47.049816,AMC,2021-08-06,20.0,P,54.27009963989258,0.81,0.86,0.835,0.83,15.0,-0.03889793596793235
637,2021-06-25 11:54:47.049816,AMC,2021-08-06,25.0,P,54.27009963989258,1.52,1.62,1.57,1.41,35.0,-0.06868861768652623
638,2021-06-25 11:54:47.049816,AMC,2021-08-06,30.0,P,54.27009963989258,2.65,2.71,2.6799999999999997,2.61,18.0,-0.11014052083305793
639,2021-06-25 11:54:47.049816,AMC,2021-08-06,35.0,P,54.27009963989258,4.3,4.5,4.4,4.45,26.0,-0.1601561579566179
640,2021-06-25 11:54:47.049816,AMC,2021-08-06,40.0,P,54.27009963989258,6.55,6.7,6.625,6.6,14.0,-0.2147825303907442
641,2021-06-25 11:54:47.049816,AMC,2021-08-06,45.0,P,54.27009963989258,9.3,9.5,9.4,9.6,73.0,-0.26863293157424806
642,2021-06-25 11:54:47.049816,AMC,2021-08-06,50.0,P,54.27009963989258,12.3,12.65,12.475000000000001,12.7,29.0,-0.3199133899785077
643,2021-06-25 11:54:47.049816,AMC,2021-08-06,52.0,P,54.27009963989258,13.6,13.95,13.774999999999999,13.9,8.0,-0.33953542959340294
644,2021-06-25 11:54:47.050815,AMC,2021-08-06,53.0,P,54.27009963989258,14.25,14.6,14.425,,,-0.3492391350854351
645,2021-06-25 11:54:47.050815,AMC,2021-08-06,53.5,P,54.27009963989258,14.6,14.95,14.774999999999999,,,-0.35384890915913964
646,2021-06-25 11:54:47.050815,AMC,2021-08-06,54.0,P,54.27009963989258,14.95,15.3,15.125,15.0,13.0,-0.3584252609825338
647,2021-06-25 11:54:47.050815,AMC,2021-08-06,54.5,P,54.27009963989258,15.3,15.65,15.475000000000001,,,-0.3629253641177228
648,2021-06-25 11:54:47.050815,AMC,2021-08-06,55.0,P,54.27009963989258,15.65,16.0,15.825,16.0,15.0,-0.3679402341594579
649,2021-06-25 11:54:47.050815,AMC,2021-08-06,55.5,P,54.27009963989258,15.95,16.35,16.15,,,-0.3724808227744049
650,2021-06-25 11:54:47.050815,AMC,2021-08-06,56.0,P,54.27009963989258,16.3,16.7,16.5,16.7,1.0,-0.3770138566972336
651,2021-06-25 11:54:47.050815,AMC,2021-08-06,56.5,P,54.27009963989258,16.65,17.05,16.85,,,-0.3815394494383028
652,2021-06-25 11:54:47.050815,AMC,2021-08-06,57.0,P,54.27009963989258,17.0,17.4,17.2,,,-0.38605772043983133
653,2021-06-25 11:54:47.050815,AMC,2021-08-06,57.5,P,54.27009963989258,17.35,17.75,17.55,,,-0.39056881092198054
654,2021-06-25 11:54:47.050815,AMC,2021-08-06,58.0,P,54.27009963989258,17.7,18.1,17.9,,,-0.3950727928434025
655,2021-06-25 11:54:47.050815,AMC,2021-08-06,58.5,P,54.27009963989258,18.05,18.45,18.25,,,-0.39956981504909833
656,2021-06-25 11:54:47.050815,AMC,2021-08-06,59.0,P,54.27009963989258,18.4,18.8,18.6,18.3,1.0,-0.4040599475718906
657,2021-06-25 11:54:47.050815,AMC,2021-08-06,59.5,P,54.27009963989258,18.8,19.2,19.0,,,-0.4085432968632937
658,2021-06-25 11:54:47.050815,AMC,2021-08-06,60.0,P,54.27009963989258,19.15,19.55,19.35,,,-0.4123829343301625
659,2021-06-25 11:54:47.051829,AMC,2021-08-06,60.5,P,54.27009963989258,19.5,19.9,19.7,,,-0.41683863263967713
660,2021-06-25 11:54:47.051829,AMC,2021-08-06,61.0,P,54.27009963989258,19.85,20.3,20.075000000000003,,,-0.4212880764542449
661,2021-06-25 11:54:47.051829,AMC,2021-08-06,61.5,P,54.27009963989258,20.25,20.6,20.425,,,-0.42573130603616316
662,2021-06-25 11:54:47.051829,AMC,2021-08-06,62.0,P,54.27009963989258,20.6,20.95,20.775,,,-0.4294760924956688
663,2021-06-25 11:54:47.051829,AMC,2021-08-06,62.5,P,54.27009963989258,20.95,21.35,21.15,,,-0.433893746711651
664,2021-06-25 11:54:47.051829,AMC,2021-08-06,63.0,P,54.27009963989258,21.35,21.7,21.525,,,-0.4374793314222938
665,2021-06-25 11:54:47.051829,AMC,2021-08-06,63.5,P,54.2599983215332,21.7,22.1,21.9,,,-0.44188532770038835
666,2021-06-25 11:54:47.051829,AMC,2021-08-06,64.0,P,54.2599983215332,22.1,22.5,22.3,,,-0.4463046058086403
667,2021-06-25 11:54:47.051829,AMC,2021-08-06,65.0,P,54.2599983215332,22.85,23.2,23.025,,,-0.45363558250632097
668,2021-06-25 11:54:47.051829,AMC,2021-08-06,70.0,P,54.2599983215332,26.7,27.1,26.9,,,-0.4930785236129606
669,2021-06-25 11:54:47.051829,AMC,2021-08-06,75.0,P,54.2599983215332,30.65,31.15,30.9,,,-0.5281022668993165
670,2021-06-25 11:54:47.051829,AMC,2021-08-06,80.0,P,54.2599983215332,34.75,35.3,35.025,,,-0.5621334925484558
671,2021-06-25 11:54:47.051829,AMC,2021-08-06,85.0,P,54.2599983215332,38.95,39.55,39.25,,,-0.5912493042915098
672,2021-06-25 11:54:47.051829,AMC,2021-08-06,90.0,P,54.2599983215332,43.25,43.85,43.55,,,-0.6198308082690402
673,2021-06-25 11:54:47.051829,AMC,2021-08-06,95.0,P,54.2599983215332,47.7,48.15,47.925,,,-0.6446838287892852
674,2021-06-25 11:54:47.052811,AMC,2021-08-06,100.0,P,54.2599983215332,52.1,52.7,52.400000000000006,,,-0.6673585010972205
675,2021-06-25 11:54:47.052811,AMC,2021-08-06,105.0,P,54.2599983215332,56.55,57.3,56.925,,,-0.6887909053471254
676,2021-06-25 11:54:47.052811,AMC,2021-08-06,110.0,P,54.2599983215332,61.1,61.85,61.475,,,-0.7086355680615444
677,2021-06-25 11:54:47.052811,AMC,2021-08-06,115.0,P,54.2599983215332,65.75,66.5,66.125,,,-0.7250719186699315
678,2021-06-25 11:54:47.052811,AMC,2021-08-06,120.0,P,54.2599983215332,70.45,71.15,70.80000000000001,,,-0.7406945791641243
