,data_collection_time,symbol,expiry,strike,kind,und_price,bid_price,ask_price,mid_price,last_price,volume,ib_bid_delta
46,2021-06-23 10:05:39.460050,ROKU,2021-06-25,330.0,P,415.1896057128906,0.05,0.08,0.065,0.05,6.0,-0.0021260436195273355
47,2021-06-23 10:05:39.460050,ROKU,2021-06-25,332.5,P,415.1896057128906,0.05,0.08,0.065,,,-0.0021913803652385475
48,2021-06-23 10:05:39.460549,ROKU,2021-06-25,335.0,P,415.1896057128906,0.05,0.09,0.07,,10.0,-0.0025212048536932506
49,2021-06-23 10:05:39.461076,ROKU,2021-06-25,337.5,P,415.1896057128906,0.08,0.09,0.08499999999999999,0.08,11.0,-0.004026533367474067
50,2021-06-23 10:05:39.461076,ROKU,2021-06-25,340.0,P,415.1896057128906,0.06,0.1,0.08,0.07,34.0,-0.0031723445444899905
51,2021-06-23 10:05:39.461076,ROKU,2021-06-25,342.5,P,415.1896057128906,0.07,0.1,0.085,,5.0,-0.0037560598392213707
52,2021-06-23 10:05:39.461076,ROKU,2021-06-25,345.0,P,415.1896057128906,0.07,0.1,0.085,0.09,18.0,-0.003885531547257445
53,2021-06-23 10:05:39.461076,ROKU,2021-06-25,347.5,P,415.1896057128906,0.08,0.11,0.095,0.1,8.0,-0.0046492093699305745
54,2021-06-23 10:05:39.461076,ROKU,2021-06-25,350.0,P,415.1896057128906,0.08,0.1,0.09,0.09,92.0,-0.005330258959121856
55,2021-06-23 10:05:39.461076,ROKU,2021-06-25,352.5,P,415.1896057128906,0.09,0.13,0.11,0.13,21.0,-0.0055290032690858025
56,2021-06-23 10:05:39.461076,ROKU,2021-06-25,355.0,P,415.1896057128906,0.1,0.14,0.12000000000000001,0.15,31.0,-0.006276491345020095
57,2021-06-23 10:05:39.461076,ROKU,2021-06-25,357.5,P,415.1896057128906,0.13,0.14,0.135,0.15,23.0,-0.00790034002078649
58,2021-06-23 10:05:39.461076,ROKU,2021-06-25,360.0,P,415.1896057128906,0.13,0.14,0.135,0.15,114.0,-0.008772834921897081
59,2021-06-23 10:05:39.461076,ROKU,2021-06-25,362.5,P,415.1896057128906,0.16,0.17,0.165,0.19,37.0,-0.009702048069330357
60,2021-06-23 10:05:39.461076,ROKU,2021-06-25,365.0,P,415.1896057128906,0.17,0.2,0.185,0.2,62.0,-0.011817623580196003
61,2021-06-23 10:05:39.461076,ROKU,2021-06-25,367.5,P,415.1896057128906,0.19,0.24,0.215,0.22,24.0,-0.014085150711815536
62,2021-06-23 10:05:39.461076,ROKU,2021-06-25,370.0,P,415.1896057128906,0.21,0.26,0.235,0.23,112.0,-0.01708560931426067
63,2021-06-23 10:05:39.461076,ROKU,2021-06-25,372.5,P,415.1896057128906,0.25,0.31,0.28,0.3,9.0,-0.02019321579502155
64,2021-06-23 10:05:39.461076,ROKU,2021-06-25,375.0,P,415.1896057128906,0.3,0.34,0.32,0.35,117.0,-0.025248410385533014
65,2021-06-23 10:05:39.461076,ROKU,2021-06-25,377.5,P,415.1896057128906,0.35,0.46,0.405,0.43,35.0,-0.02886856348877597
66,2021-06-23 10:05:39.461076,ROKU,2021-06-25,380.0,P,415.1896057128906,0.43,0.51,0.47,0.45,518.0,-0.036265367433205055
67,2021-06-23 10:05:39.461076,ROKU,2021-06-25,385.0,P,415.1896057128906,0.66,0.76,0.71,0.78,417.0,-0.05941719054141442
68,2021-06-23 10:05:39.462083,ROKU,2021-06-25,390.0,P,415.1896057128906,1.03,1.2,1.115,1.1,539.0,-0.09314109976051263
69,2021-06-23 10:05:39.462083,ROKU,2021-06-25,395.0,P,415.1896057128906,1.6,2.06,1.83,2.09,230.0,-0.14246160003427283
70,2021-06-23 10:05:39.462083,ROKU,2021-06-25,400.0,P,415.1896057128906,2.7,3.05,2.875,2.8,1698.0,-0.21372989706898365
71,2021-06-23 10:05:39.462083,ROKU,2021-06-25,405.0,P,415.1896057128906,4.15,4.45,4.300000000000001,4.26,540.0,-0.3030241784998593
72,2021-06-23 10:05:39.462083,ROKU,2021-06-25,410.0,P,415.1896057128906,6.1,6.5,6.3,6.2,599.0,-0.3974329286747187
73,2021-06-23 10:05:39.462083,ROKU,2021-06-25,415.0,P,415.1896057128906,8.35,9.1,8.725,8.71,239.0,-0.49792752096827925
74,2021-06-23 10:05:39.462083,ROKU,2021-06-25,420.0,P,415.1896057128906,11.45,12.6,12.024999999999999,12.2,56.0,-0.5928992556655138
75,2021-06-23 10:05:39.462083,ROKU,2021-06-25,425.0,P,415.1896057128906,14.4,16.1,15.25,17.4,3.0,-0.6812490792341882
76,2021-06-23 10:05:39.462083,ROKU,2021-06-25,430.0,P,415.1896057128906,18.25,19.9,19.075,18.85,18.0,-0.7615912055365178
77,2021-06-23 10:05:39.462083,ROKU,2021-06-25,435.0,P,415.1896057128906,22.3,24.1,23.200000000000003,,,-0.8230054294173121
78,2021-06-23 10:05:39.462083,ROKU,2021-06-25,440.0,P,415.1896057128906,26.5,28.4,27.45,,5.0,-0.8677668979221725
79,2021-06-23 10:05:39.462083,ROKU,2021-06-25,445.0,P,415.1896057128906,30.8,32.85,31.825000000000003,,1.0,-0.907509374520943
80,2021-06-23 10:05:39.462083,ROKU,2021-06-25,450.0,P,415.1896057128906,35.45,37.5,36.475,,,-0.949786992060929
81,2021-06-23 10:05:39.462083,ROKU,2021-06-25,455.0,P,415.1896057128906,40.0,42.15,41.075,,1.0,-0.9787795865998759
82,2021-06-23 10:05:39.462083,ROKU,2021-06-25,460.0,P,415.1896057128906,44.55,46.9,45.724999999999994,,,-0.9975725862127777
83,2021-06-23 10:05:39.462083,ROKU,2021-06-25,465.0,P,415.1896057128906,49.75,51.75,50.75,52.15,2.0,-0.9788781728181938
84,2021-06-23 10:05:39.462083,ROKU,2021-06-25,470.0,P,415.1896057128906,54.0,56.6,55.3,,,
85,2021-06-23 10:05:39.462083,ROKU,2021-06-25,475.0,P,415.1896057128906,59.05,61.45,60.25,,,
86,2021-06-23 10:05:39.462083,ROKU,2021-06-25,480.0,P,415.1896057128906,64.1,66.35,65.225,,,
87,2021-06-23 10:05:39.462083,ROKU,2021-06-25,485.0,P,415.1896057128906,69.05,71.3,70.175,,,
88,2021-06-23 10:05:39.463108,ROKU,2021-06-25,490.0,P,415.1896057128906,73.9,76.15,75.025,,,
89,2021-06-23 10:05:39.468118,ROKU,2021-06-25,495.0,P,415.1896057128906,78.8,81.15,79.975,,1.0,
90,2021-06-23 10:05:39.469155,ROKU,2021-06-25,500.0,P,415.0400085449219,83.55,86.25,84.9,,,
91,2021-06-23 10:05:39.469155,ROKU,2021-06-25,510.0,P,415.0400085449219,93.3,96.15,94.725,,,
92,2021-06-23 10:05:39.469155,ROKU,2021-06-25,520.0,P,415.0400085449219,103.25,106.2,104.725,,,
93,2021-06-23 10:05:39.469155,ROKU,2021-07-02,160.0,P,414.6199951171875,-1.0,0.09,-0.455,,,
94,2021-06-23 10:05:39.469155,ROKU,2021-07-02,165.0,P,414.6199951171875,-1.0,0.09,-0.455,,,
95,2021-06-23 10:05:39.469155,ROKU,2021-07-02,170.0,P,414.6199951171875,-1.0,0.09,-0.455,,,
96,2021-06-23 10:05:39.469155,ROKU,2021-07-02,175.0,P,414.6199951171875,-1.0,0.09,-0.455,,,
97,2021-06-23 10:05:39.469155,ROKU,2021-07-02,180.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
98,2021-06-23 10:05:39.469155,ROKU,2021-07-02,185.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
99,2021-06-23 10:05:39.469155,ROKU,2021-07-02,190.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
100,2021-06-23 10:05:39.469155,ROKU,2021-07-02,195.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
101,2021-06-23 10:05:39.469155,ROKU,2021-07-02,200.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
102,2021-06-23 10:05:39.469155,ROKU,2021-07-02,205.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
103,2021-06-23 10:05:39.469155,ROKU,2021-07-02,210.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
104,2021-06-23 10:05:39.469155,ROKU,2021-07-02,215.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
105,2021-06-23 10:05:39.469155,ROKU,2021-07-02,220.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
106,2021-06-23 10:05:39.469155,ROKU,2021-07-02,225.0,P,415.0400085449219,-1.0,0.09,-0.455,,,
107,2021-06-23 10:05:39.469155,ROKU,2021-07-02,230.0,P,415.0400085449219,-1.0,0.04,-0.48,,,
108,2021-06-23 10:05:39.469155,ROKU,2021-07-02,235.0,P,415.0400085449219,-1.0,0.07,-0.46499999999999997,,,
109,2021-06-23 10:05:39.469155,ROKU,2021-07-02,240.0,P,415.0400085449219,-1.0,0.07,-0.46499999999999997,,,
110,2021-06-23 10:05:39.469155,ROKU,2021-07-02,245.0,P,415.0400085449219,-1.0,0.07,-0.46499999999999997,,,
111,2021-06-23 10:05:39.470120,ROKU,2021-07-02,250.0,P,415.0400085449219,0.01,0.08,0.045,,,-0.00041651874386724124
112,2021-06-23 10:05:39.470120,ROKU,2021-07-02,255.0,P,415.0400085449219,-1.0,0.07,-0.46499999999999997,,,
113,2021-06-23 10:05:39.470120,ROKU,2021-07-02,260.0,P,415.0400085449219,-1.0,0.05,-0.475,,,
114,2021-06-23 10:05:39.470120,ROKU,2021-07-02,265.0,P,415.0400085449219,-1.0,0.05,-0.475,,,
115,2021-06-23 10:05:39.470120,ROKU,2021-07-02,270.0,P,415.0400085449219,0.01,0.05,0.030000000000000002,,,
116,2021-06-23 10:05:39.470120,ROKU,2021-07-02,275.0,P,415.0400085449219,0.02,0.03,0.025,,,-0.000487676010262167
117,2021-06-23 10:05:39.470120,ROKU,2021-07-02,280.0,P,415.0400085449219,0.03,0.04,0.035,,,-0.000947358242245833
118,2021-06-23 10:05:39.470120,ROKU,2021-07-02,282.5,P,415.0400085449219,0.03,0.04,0.035,,,-0.0014793527792861746
119,2021-06-23 10:05:39.470120,ROKU,2021-07-02,285.0,P,415.0400085449219,0.04,0.05,0.045,,,-0.0015139839282436412
120,2021-06-23 10:05:39.470120,ROKU,2021-07-02,287.5,P,415.0400085449219,0.04,0.05,0.045,,,-0.0018587985988403964
121,2021-06-23 10:05:39.470120,ROKU,2021-07-02,290.0,P,415.0400085449219,0.05,0.06,0.055,,,-0.001888641059314201
122,2021-06-23 10:05:39.470120,ROKU,2021-07-02,292.5,P,415.0400085449219,0.05,0.06,0.055,,,-0.0024353392470412515
123,2021-06-23 10:05:39.470120,ROKU,2021-07-02,295.0,P,415.0400085449219,0.06,0.07,0.065,,,-0.002495610845662594
124,2021-06-23 10:05:39.470120,ROKU,2021-07-02,297.5,P,415.0400085449219,0.07,0.08,0.07500000000000001,,,-0.0030622223511857223
125,2021-06-23 10:05:39.471123,ROKU,2021-07-02,300.0,P,415.0400085449219,0.07,0.09,0.08,,,-0.0021565206325591087
126,2021-06-23 10:05:39.471123,ROKU,2021-07-02,302.5,P,415.0400085449219,0.08,0.13,0.10500000000000001,,,-0.003541415423843561
127,2021-06-23 10:05:39.471123,ROKU,2021-07-02,305.0,P,415.0400085449219,0.08,0.11,0.095,,,-0.004091649970196164
128,2021-06-23 10:05:39.471123,ROKU,2021-07-02,307.5,P,415.0400085449219,0.1,0.12,0.11,,2.0,-0.004702046478110011
129,2021-06-23 10:05:39.471123,ROKU,2021-07-02,310.0,P,415.0400085449219,0.11,0.13,0.12,,6.0,-0.005325480620450622
130,2021-06-23 10:05:39.471123,ROKU,2021-07-02,312.5,P,415.0400085449219,0.12,0.14,0.13,,,-0.0059233555978526935
131,2021-06-23 10:05:39.471123,ROKU,2021-07-02,315.0,P,415.0400085449219,0.14,0.16,0.15000000000000002,,5.0,-0.008079153364148746
132,2021-06-23 10:05:39.471123,ROKU,2021-07-02,317.5,P,415.0400085449219,0.15,0.17,0.16,,1.0,-0.007826841805759597
133,2021-06-23 10:05:39.471123,ROKU,2021-07-02,320.0,P,415.0400085449219,0.18,0.19,0.185,0.25,2.0,-0.009477442632308495
134,2021-06-23 10:05:39.474128,ROKU,2021-07-02,322.5,P,415.0400085449219,0.19,0.21,0.2,,,-0.01021292051676029
135,2021-06-23 10:05:39.474128,ROKU,2021-07-02,325.0,P,414.6199951171875,0.21,0.24,0.22499999999999998,0.25,5.0,-0.011080228227733684
136,2021-06-23 10:05:39.474128,ROKU,2021-07-02,327.5,P,414.6199951171875,0.23,0.27,0.25,,,-0.011646961992612446
137,2021-06-23 10:05:39.474128,ROKU,2021-07-02,330.0,P,414.6199951171875,0.26,0.29,0.275,0.27,22.0,-0.01343111125574045
138,2021-06-23 10:05:39.475141,ROKU,2021-07-02,332.5,P,414.6199951171875,0.29,0.33,0.31,,,-0.015256998339434896
139,2021-06-23 10:05:39.475141,ROKU,2021-07-02,335.0,P,414.6199951171875,0.32,0.36,0.33999999999999997,0.33,8.0,-0.017125613725478682
140,2021-06-23 10:05:39.475141,ROKU,2021-07-02,337.5,P,414.6199951171875,0.3,0.49,0.395,0.41,10.0,-0.017180388632290662
141,2021-06-23 10:05:39.475141,ROKU,2021-07-02,340.0,P,414.6199951171875,0.35,0.52,0.435,0.45,27.0,-0.019363741742477278
142,2021-06-23 10:05:39.475141,ROKU,2021-07-02,342.5,P,414.6199951171875,0.4,0.6,0.5,,,-0.022305458938043754
143,2021-06-23 10:05:39.475141,ROKU,2021-07-02,345.0,P,414.6199951171875,0.5,0.67,0.585,0.58,3.0,-0.027594889892612186
144,2021-06-23 10:05:39.475141,ROKU,2021-07-02,347.5,P,414.6199951171875,0.53,0.73,0.63,,,-0.029615430781477915
145,2021-06-23 10:05:39.475141,ROKU,2021-07-02,350.0,P,414.6199951171875,0.61,0.75,0.6799999999999999,0.61,175.0,-0.03339115071662757
146,2021-06-23 10:05:39.475141,ROKU,2021-07-02,352.5,P,414.6199951171875,0.71,0.92,0.815,,5.0,-0.03928437294475109
147,2021-06-23 10:05:39.475141,ROKU,2021-07-02,355.0,P,414.6199951171875,0.82,0.95,0.885,1.0,36.0,-0.04482017555038226
148,2021-06-23 10:05:39.475141,ROKU,2021-07-02,357.5,P,414.6199951171875,0.85,1.17,1.01,1.05,3.0,-0.047159233569275205
149,2021-06-23 10:05:39.475141,ROKU,2021-07-02,360.0,P,414.6199951171875,1.05,1.22,1.135,1.18,26.0,-0.05710857042887969
150,2021-06-23 10:05:39.476120,ROKU,2021-07-02,362.5,P,414.6199951171875,1.21,1.48,1.345,1.55,5.0,-0.06534460158551288
151,2021-06-23 10:05:39.476120,ROKU,2021-07-02,365.0,P,414.6199951171875,1.37,1.7,1.5350000000000001,1.58,7.0,-0.07318835631687971
152,2021-06-23 10:05:39.476590,ROKU,2021-07-02,367.5,P,414.6199951171875,1.58,1.84,1.71,2.05,7.0,-0.08413519133005931
153,2021-06-23 10:05:39.476590,ROKU,2021-07-02,370.0,P,414.6199951171875,1.8,2.05,1.9249999999999998,1.98,42.0,-0.09519567534719774
154,2021-06-23 10:05:39.476590,ROKU,2021-07-02,372.5,P,414.6199951171875,2.06,2.41,2.2350000000000003,2.63,21.0,-0.10673208520753573
155,2021-06-23 10:05:39.476590,ROKU,2021-07-02,375.0,P,414.6199951171875,2.36,2.67,2.5149999999999997,2.55,76.0,-0.1208407326774633
156,2021-06-23 10:05:39.476590,ROKU,2021-07-02,377.5,P,414.6199951171875,2.71,3.05,2.88,2.95,43.0,-0.1364535132850157
157,2021-06-23 10:05:39.476590,ROKU,2021-07-02,380.0,P,415.0400085449219,3.1,3.6,3.35,3.86,83.0,-0.14805385882134528
158,2021-06-23 10:05:39.476590,ROKU,2021-07-02,385.0,P,414.6199951171875,4.0,4.7,4.35,4.75,9.0,-0.18894317845970446
159,2021-06-23 10:05:39.476590,ROKU,2021-07-02,390.0,P,414.6199951171875,5.25,5.75,5.5,5.25,84.0,-0.23127695258604064
160,2021-06-23 10:05:39.476590,ROKU,2021-07-02,395.0,P,414.6199951171875,6.55,7.15,6.85,6.95,74.0,-0.2777342071971297
161,2021-06-23 10:05:39.476590,ROKU,2021-07-02,400.0,P,414.6199951171875,8.3,8.9,8.600000000000001,8.7,218.0,-0.32743697114702947
162,2021-06-23 10:05:39.476590,ROKU,2021-07-02,405.0,P,414.6199951171875,10.4,11.0,10.7,10.75,55.0,-0.37952844355871257
163,2021-06-23 10:05:39.476590,ROKU,2021-07-02,410.0,P,414.6199951171875,12.75,13.45,13.1,12.9,33.0,-0.43263546000394787
164,2021-06-23 10:05:39.476590,ROKU,2021-07-02,415.0,P,414.6199951171875,15.3,15.95,15.625,16.25,176.0,-0.48589481824940095
165,2021-06-23 10:05:39.476590,ROKU,2021-07-02,420.0,P,414.6199951171875,17.85,18.95,18.4,18.25,9.0,-0.5380972311408756
166,2021-06-23 10:05:39.476590,ROKU,2021-07-02,425.0,P,414.6199951171875,20.85,22.35,21.6,,1.0,-0.5886927746120092
167,2021-06-23 10:05:39.476590,ROKU,2021-07-02,430.0,P,414.6199951171875,24.15,25.7,24.924999999999997,25.0,2.0,-0.634704342273771
168,2021-06-23 10:05:39.476590,ROKU,2021-07-02,435.0,P,414.6199951171875,27.65,29.3,28.475,29.25,3.0,-0.6788745957106321
169,2021-06-23 10:05:39.476590,ROKU,2021-07-02,440.0,P,414.6199951171875,31.25,33.1,32.175,,,-0.7219810974973724
170,2021-06-23 10:05:39.477616,ROKU,2021-07-02,445.0,P,414.6199951171875,35.25,37.05,36.15,,,-0.7591965125546156
171,2021-06-23 10:05:39.477616,ROKU,2021-07-02,450.0,P,414.6199951171875,39.25,41.15,40.2,,,-0.7922430146542933
172,2021-06-23 10:05:39.477616,ROKU,2021-07-02,455.0,P,414.6199951171875,43.5,45.4,44.45,45.25,1.0,-0.824423872203245
173,2021-06-23 10:05:39.477616,ROKU,2021-07-02,460.0,P,414.6199951171875,47.9,49.75,48.825,,,-0.8491550650419898
174,2021-06-23 10:05:39.477616,ROKU,2021-07-02,465.0,P,414.6199951171875,52.3,54.2,53.25,,,-0.8772304796134986
175,2021-06-23 10:05:39.477616,ROKU,2021-07-02,470.0,P,414.6199951171875,56.75,58.75,57.75,,,-0.898811314586033
176,2021-06-23 10:05:39.477616,ROKU,2021-07-02,475.0,P,414.6199951171875,61.35,63.35,62.35,,,-0.9186512552703221
177,2021-06-23 10:05:39.477616,ROKU,2021-07-02,480.0,P,414.6199951171875,66.05,68.0,67.025,,,-0.9299549922490159
178,2021-06-23 10:05:39.477616,ROKU,2021-07-02,485.0,P,414.6199951171875,70.5,72.7,71.6,,,-0.9550406431086627
179,2021-06-23 10:05:39.477616,ROKU,2021-07-02,490.0,P,414.6199951171875,75.3,77.45,76.375,,,-0.9657811702493716
180,2021-06-23 10:05:39.477616,ROKU,2021-07-02,495.0,P,414.6099853515625,80.3,82.25,81.275,,,-0.9567772558550697
181,2021-06-23 10:05:39.477616,ROKU,2021-07-02,500.0,P,414.6099853515625,84.9,87.1,86.0,,,-0.9780495114392093
182,2021-06-23 10:05:39.477616,ROKU,2021-07-02,510.0,P,414.6099853515625,94.8,96.8,95.8,,,-0.9797431043846031
183,2021-06-23 10:05:39.477616,ROKU,2021-07-02,520.0,P,414.6099853515625,104.45,106.6,105.525,,,
184,2021-06-23 10:05:39.477616,ROKU,2021-07-02,530.0,P,414.6099853515625,114.3,116.75,115.525,,,
185,2021-06-23 10:05:39.477616,ROKU,2021-07-09,165.0,P,414.6099853515625,-1.0,0.09,-0.455,,,
186,2021-06-23 10:05:39.477616,ROKU,2021-07-09,170.0,P,414.6099853515625,-1.0,0.09,-0.455,,,
187,2021-06-23 10:05:39.477616,ROKU,2021-07-09,175.0,P,414.6099853515625,-1.0,0.09,-0.455,,,
188,2021-06-23 10:05:39.477616,ROKU,2021-07-09,180.0,P,414.6099853515625,-1.0,0.09,-0.455,,,
189,2021-06-23 10:05:39.477616,ROKU,2021-07-09,185.0,P,414.6099853515625,-1.0,0.09,-0.455,,,
190,2021-06-23 10:05:39.477616,ROKU,2021-07-09,190.0,P,414.6099853515625,-1.0,0.1,-0.45,,,
191,2021-06-23 10:05:39.477616,ROKU,2021-07-09,195.0,P,414.6099853515625,-1.0,0.1,-0.45,,,
192,2021-06-23 10:05:39.477616,ROKU,2021-07-09,200.0,P,414.6099853515625,-1.0,0.1,-0.45,,1.0,
193,2021-06-23 10:05:39.477616,ROKU,2021-07-09,205.0,P,414.6099853515625,-1.0,0.1,-0.45,,,
194,2021-06-23 10:05:39.477616,ROKU,2021-07-09,210.0,P,414.6099853515625,-1.0,0.1,-0.45,,,
195,2021-06-23 10:05:39.477616,ROKU,2021-07-09,215.0,P,414.6099853515625,-1.0,0.1,-0.45,,,
196,2021-06-23 10:05:39.477616,ROKU,2021-07-09,220.0,P,414.6099853515625,-1.0,0.11,-0.445,,,
197,2021-06-23 10:05:39.477616,ROKU,2021-07-09,225.0,P,414.6099853515625,0.01,0.11,0.06,,,-0.00039880734855933113
198,2021-06-23 10:05:39.477616,ROKU,2021-07-09,230.0,P,414.6099853515625,0.01,0.04,0.025,,,-0.00040884118414913475
199,2021-06-23 10:05:39.477616,ROKU,2021-07-09,235.0,P,414.6099853515625,0.02,0.04,0.03,,,-0.0008014761687970821
200,2021-06-23 10:05:39.477616,ROKU,2021-07-09,240.0,P,414.6099853515625,0.03,0.04,0.035,,,-0.0008218865845805893
201,2021-06-23 10:05:39.477616,ROKU,2021-07-09,245.0,P,414.6099853515625,0.04,0.05,0.045,,,-0.0011897416414545752
